연도,행정동코드,행정동명,업종,예측_총매출,평균강수량,전년도_총매출,매출증감률_예측,순위
2025,11560610,양평1동,분식전문점,2006139117.04,4.53,1808023302,10.96,14
2025,11560610,양평1동,일반의류,1960494698.58,4.53,2099075243,-6.60,15
2025,11560610,양평1동,제과점,1890757224.26,4.53,1835386292,3.02,16
2025,11560610,양평1동,중식음식점,1835152026.30,4.53,1736664882,5.67,17
2025,11560610,양평1동,부동산중개업,1638654293.84,4.53,1482009110,10.57,18
2025,11560610,양평1동,치과의원,1629120312.28,4.53,1601397249,1.73,19
2025,11560610,양평1동,한의원,1398821085.18,4.53,1405592638,-0.48,20
2025,11560610,양평1동,골프연습장,1111271828.68,4.53,1143613280,-2.83,21
2025,11560610,양평1동,PC방,914387086.33,4.53,996000000,-8.19,22
2025,11560610,양평1동,일식음식점,660227488.16,4.53,580349087,13.76,23
2025,11560610,양평1동,자전거 및 기타운송장비,599915321.38,4.53,582264702,3.03,24
2025,11560610,양평1동,일반교습학원,549517506.25,4.53,555297308,-1.04,25
2025,11560610,양평1동,여관,443809013.50,4.53,441558098,0.51,26
2025,11560610,양평1동,육류판매,390127464.82,4.53,380948946,2.41,27
2025,11560610,양평1동,양식음식점,323638420.67,4.53,361642773,-10.51,28
2025,11560610,양평1동,화초,321048512.83,4.53,241093781,33.16,29
2025,11560610,양평1동,자동차미용,284141398.75,4.53,207304667,37.06,30
2025,11560610,양평1동,스포츠클럽,274918010.06,4.53,227040159,21.09,31
2025,11560610,양평1동,당구장,267066709.17,4.53,218187493,22.40,32
2025,11560610,양평1동,패스트푸드점,187888001.03,4.53,174530713,7.65,33
2025,11560610,양평1동,예술학원,156488413.82,4.53,160219594,-2.33,34
2025,11560610,양평1동,스포츠 강습,135099140.93,4.53,155362369,-13.04,35
2025,11560610,양평1동,세탁소,123944045.71,4.53,111314549,11.35,36
2025,11560610,양평1동,철물점,58120203.08,4.53,39506815,47.11,37
2025,11560610,양평1동,노래방,53582493.12,4.53,49226551,8.85,38
2025,11560610,양평1동,인테리어,28145771.75,4.53,23160190,21.53,39
2025,11560610,양평1동,시계및귀금속,8683896.92,4.53,5207644,66.75,40
2025,11560620,양평2동,한식음식점,53875790995.67,4.53,50858834832,5.93,1
2025,11560620,양평2동,일반의원,20327770943.85,4.53,19068624735,6.60,2
2025,11560620,양평2동,의약품,15616981516.62,4.53,15477353043,0.90,3
2025,11560620,양평2동,시계및귀금속,15554943651.43,4.53,15258375125,1.94,4
2025,11560620,양평2동,자동차수리,9742276838.48,4.53,9938286833,-1.97,5
2025,11560620,양평2동,커피-음료,9007264075.23,4.53,8920275194,0.98,6
2025,11560620,양평2동,호프-간이주점,7587742444.53,4.53,7808126821,-2.82,7
2025,11560620,양평2동,의료기기,7061402794.56,4.53,6294726390,12.18,8
2025,11560620,양평2동,편의점,6827366348.95,4.53,7601437973,-10.18,9
2025,11560620,양평2동,슈퍼마켓,6137643463.15,4.53,6066349145,1.18,10
2025,11560620,양평2동,청과상,4550158451.11,4.53,4504951435,1.00,11
2025,11560620,양평2동,운동/경기용품,3148825576.68,4.53,3068673082,2.61,12
2025,11560620,양평2동,중식음식점,3146476629.58,4.53,2892020014,8.80,13
2025,11560620,양평2동,치과의원,3056017003.82,4.53,2881724011,6.05,14
2025,11560620,양평2동,일식음식점,2408742499.39,4.53,2476951430,-2.75,15
2025,11560620,양평2동,일반교습학원,2402292602.38,4.53,2446245854,-1.80,16
2025,11560620,양평2동,골프연습장,2260963958.75,4.53,2318618789,-2.49,17
2025,11560620,양평2동,분식전문점,2063472128.26,4.53,1936203559,6.57,18
2025,11560620,양평2동,자동차미용,1883533854.61,4.53,1835125255,2.64,19
2025,11560620,양평2동,일반의류,1480213415.04,4.53,1499547295,-1.29,20
2025,11560620,양평2동,예술학원,1348116564.36,4.53,1396032013,-3.43,21
2025,11560620,양평2동,문구,1268548794.30,4.53,1340033061,-5.33,22
2025,11560620,양평2동,패스트푸드점,1238159634.82,4.53,1309007198,-5.41,23
2025,11560620,양평2동,한의원,1067940039.33,4.53,1167370548,-8.52,24
2025,11560620,양평2동,양식음식점,956882137.98,4.53,959675862,-0.29,25
2025,11560620,양평2동,제과점,922277583.52,4.53,1021836650,-9.74,26
2025,11560620,양평2동,안경,838776585.78,4.53,845023163,-0.74,27
2025,11560620,양평2동,미용실,807299558.98,4.53,850300761,-5.06,28
2025,11560620,양평2동,노래방,800778046.90,4.53,881916404,-9.20,29
2025,11560620,양평2동,치킨전문점,528642034.68,4.53,561392431,-5.83,30
2025,11560620,양평2동,반찬가게,520571688.60,4.53,563387104,-7.60,31
2025,11560620,양평2동,화장품,518622020.18,4.53,513777993,0.94,32
2025,11560620,양평2동,스포츠 강습,488607233.38,4.53,476774066,2.48,33
2025,11560620,양평2동,스포츠클럽,399446868.05,4.53,428964064,-6.88,34
2025,11560620,양평2동,세탁소,341066001.49,4.53,342711494,-0.48,35
2025,11560620,양평2동,여관,336239347.20,4.53,291460798,15.36,36
2025,11560620,양평2동,화초,270025537.55,4.53,314685653,-14.19,37
2025,11560620,양평2동,전자상거래업,250803164.48,4.53,248400151,0.97,38
2025,11560620,양평2동,당구장,232451275.81,4.53,217092808,7.07,39
2025,11560620,양평2동,섬유제품,231944181.15,4.53,222000000,4.48,40
2025,11560620,양평2동,피부관리실,221199928.56,4.53,281504192,-21.42,41
2025,11560620,양평2동,애완동물,173511246.69,4.53,170953770,1.50,42
2025,11560620,양평2동,육류판매,168317995.81,4.53,165100785,1.95,43
2025,11560620,양평2동,네일숍,30259816.07,4.53,29131596,3.87,44
2025,11560620,양평2동,자전거 및 기타운송장비,30062920.25,4.53,20613400,45.84,45
2025,11560630,신길1동,한식음식점,23865826052.12,4.53,22049417304,8.24,1
2025,11560630,신길1동,의약품,21370632895.49,4.53,19753065372,8.19,2
2025,11560630,신길1동,육류판매,10649065007.88,4.53,10661360978,-0.12,3
2025,11560630,신길1동,일반의원,8843714222.86,4.53,8469038920,4.42,4
2025,11560630,신길1동,슈퍼마켓,8749739576.23,4.53,8774987083,-0.29,5
2025,11560630,신길1동,편의점,7457654487.64,4.53,7450254110,0.10,6
2025,11560630,신길1동,골프연습장,7096058447.01,4.53,7436482308,-4.58,7
2025,11560630,신길1동,호프-간이주점,5133879196.72,4.53,4940197671,3.92,8
2025,11560630,신길1동,중식음식점,4523546624.61,4.53,4796314341,-5.69,9
2025,11560630,신길1동,화장품,3912811117.76,4.53,3192525872,22.56,10
2025,11560630,신길1동,치과의원,3046734016.55,4.53,3064813820,-0.59,11
2025,11560630,신길1동,일반교습학원,2454912627.12,4.53,2251887834,9.02,12
2025,11560630,신길1동,제과점,2377243701.68,4.53,2220857629,7.04,13
2025,11560630,신길1동,철물점,2052484672.17,4.53,2011393897,2.04,14
2025,11560630,신길1동,미용실,1693738406.82,4.53,1625926805,4.17,15
2025,11560630,신길1동,한의원,1550140144.26,4.53,1607411855,-3.56,16
2025,11560630,신길1동,일반의류,1549324652.38,4.53,1598266109,-3.06,17
2025,11560630,신길1동,커피-음료,1438987056.09,4.53,1411938181,1.92,18
2025,11560630,신길1동,수산물판매,1261328523.53,4.53,1156240530,9.09,19
2025,11560630,신길1동,노래방,1089689684.47,4.53,1210788506,-10.00,20
2025,11560630,신길1동,PC방,1025280227.12,4.53,1123375128,-8.73,21
2025,11560630,신길1동,안경,950500549.96,4.53,915422441,3.83,22
2025,11560630,신길1동,분식전문점,925769418.72,4.53,974012437,-4.95,23
2025,11560630,신길1동,가구,871398018.99,4.53,878028868,-0.76,24
2025,11560630,신길1동,패스트푸드점,824514056.18,4.53,802340730,2.76,25
2025,11560630,신길1동,미곡판매,681749144.49,4.53,642618952,6.09,26
2025,11560630,신길1동,스포츠 강습,585426591.35,4.53,588502314,-0.52,27
2025,11560630,신길1동,치킨전문점,560663442.14,4.53,556581063,0.73,28
2025,11560630,신길1동,운동/경기용품,553210573.21,4.53,507780164,8.95,29
2025,11560630,신길1동,가전제품,552662847.99,4.53,444816360,24.25,30
2025,11560630,신길1동,청과상,474906178.46,4.53,472253640,0.56,31
2025,11560630,신길1동,자동차수리,399992598.81,4.53,430321842,-7.05,32
2025,11560630,신길1동,세탁소,391385421.10,4.53,390800310,0.15,33
2025,11560630,신길1동,당구장,355922516.11,4.53,318698845,11.68,34
2025,11560630,신길1동,인테리어,200749444.50,4.53,193818345,3.58,35
2025,11560630,신길1동,화초,192162230.03,4.53,210281132,-8.62,36
2025,11560630,신길1동,시계및귀금속,164314481.77,4.53,159693740,2.89,37
2025,11560630,신길1동,일식음식점,160616495.75,4.53,167552056,-4.14,38
2025,11560630,신길1동,예술학원,128251519.23,4.53,135974714,-5.68,39
2025,11560630,신길1동,피부관리실,125373816.64,4.53,138320892,-9.36,40
2025,11560630,신길1동,서적,124613911.69,4.53,145286520,-14.23,41
2025,11560630,신길1동,여관,120402209.30,4.53,114955580,4.74,42
2025,11560630,신길1동,전자상거래업,99146781.45,4.53,103863265,-4.54,43
2025,11560630,신길1동,자동차미용,54011766.82,4.53,56757161,-4.84,44
2025,11560630,신길1동,스포츠클럽,44781229.30,4.53,66602606,-32.76,45
2025,11560630,신길1동,외국어학원,30008165.55,4.53,6334990,373.69,46
2025,11560630,신길1동,문구,25963269.90,4.53,19022474,36.49,47
2025,11560630,신길1동,신발,20847027.57,4.53,13834010,50.69,48
2025,11560630,신길1동,조명용품,19623806.96,4.53,7803643,151.47,49
2025,11560630,신길1동,섬유제품,18296740.22,4.53,5595032,227.02,50
2025,11560630,신길1동,가방,14219282.69,4.53,11485220,23.81,51
2025,11560650,신길3동,일반의원,18688555156.19,4.53,16414740187,13.85,1
2025,11560650,신길3동,한식음식점,14767915720.14,4.53,13896724330,6.27,2
2025,11560650,신길3동,의약품,10371160731.45,4.53,9921670081,4.53,3
2025,11560650,신길3동,미곡판매,9289931376.87,4.53,8367115071,11.03,4
2025,11560650,신길3동,슈퍼마켓,7463388387.18,4.53,7715607256,-3.27,5
2025,11560650,신길3동,육류판매,3774297623.49,4.53,3495268246,7.98,6
2025,11560650,신길3동,편의점,3657445314.55,4.53,3754203243,-2.58,7
2025,11560650,신길3동,치과의원,2896955951.41,4.53,2720843508,6.47,8
2025,11560650,신길3동,일반의류,1814417349.91,4.53,1639327816,10.68,9
2025,11560650,신길3동,중식음식점,1656599686.54,4.53,1166542714,42.01,10
2025,11560650,신길3동,외국어학원,1450502965.02,4.53,1407792846,3.03,11
2025,11560650,신길3동,미용실,1348436113.97,4.53,1301920341,3.57,12
2025,11560650,신길3동,일반교습학원,1319869268.72,4.53,1202052267,9.80,13
2025,11560650,신길3동,반찬가게,1207312382.52,4.53,1001751823,20.52,14
2025,11560650,신길3동,호프-간이주점,907901904.03,4.53,895315299,1.41,15
2025,11560650,신길3동,스포츠클럽,760538478.58,4.53,638824782,19.05,16
2025,11560650,신길3동,청과상,696056189.25,4.53,625956702,11.20,17
2025,11560650,신길3동,노래방,677750258.09,4.53,667883080,1.48,18
2025,11560650,신길3동,안경,578542976.63,4.53,582062182,-0.60,19
2025,11560650,신길3동,당구장,566912105.43,4.53,574018109,-1.24,20
2025,11560650,신길3동,치킨전문점,537241053.02,4.53,591748554,-9.21,21
2025,11560650,신길3동,수산물판매,442293604.67,4.53,379513125,16.54,22
2025,11560650,신길3동,분식전문점,431243849.30,4.53,372444040,15.79,23
2025,11560650,신길3동,자동차수리,422221687.66,4.53,406723331,3.81,24
2025,11560650,신길3동,스포츠 강습,365884153.65,4.53,396985793,-7.83,25
2025,11560650,신길3동,서적,342880821.73,4.53,234866674,45.99,26
2025,11560650,신길3동,부동산중개업,289477340.94,4.53,259898566,11.38,27
2025,11560650,신길3동,신발,254772263.04,4.53,253723546,0.41,28
2025,11560650,신길3동,화초,226732779.10,4.53,183542325,23.53,29
2025,11560650,신길3동,커피-음료,224514224.09,4.53,234277586,-4.17,30
2025,11560650,신길3동,핸드폰,199970835.05,4.53,240084626,-16.71,31
2025,11560650,신길3동,철물점,179058532.59,4.53,163286545,9.66,32
2025,11560650,신길3동,여관,148122590.24,4.53,114582038,29.27,33
2025,11560650,신길3동,세탁소,142961501.19,4.53,117550839,21.62,34
2025,11560650,신길3동,한의원,108933385.82,4.53,102508212,6.27,35
2025,11560650,신길3동,네일숍,105547939.86,4.53,76185023,38.54,36
2025,11560650,신길3동,화장품,66188492.99,4.53,68344061,-3.15,37
2025,11560650,신길3동,조명용품,62118047.59,4.53,61697373,0.68,38
2025,11560650,신길3동,제과점,51234690.62,4.53,47829542,7.12,39
2025,11560650,신길3동,섬유제품,50142946.80,4.53,64342949,-22.07,40
2025,11560650,신길3동,피부관리실,36864222.05,4.53,49995534,-26.26,41
2025,11560650,신길3동,시계및귀금속,25041209.33,4.53,13786044,81.64,42
2025,11560650,신길3동,의료기기,24596821.18,4.53,14112904,74.29,43
2025,11560650,신길3동,인테리어,21650028.29,4.53,7792509,177.83,44
2025,11560650,신길3동,예술학원,17692610.32,4.53,10848158,63.09,45
2025,11560660,신길4동,일반의원,9039000785.44,4.53,8687775052,4.04,1
2025,11560660,신길4동,슈퍼마켓,6157940730.92,4.53,4705865252,30.86,2
2025,11560660,신길4동,한식음식점,4216918993.23,4.53,4043308193,4.29,3
2025,11560660,신길4동,의약품,4039830426.48,4.53,3647240799,10.76,4
2025,11560660,신길4동,일반의류,3687150941.23,4.53,3528230878,4.50,5
2025,11560660,신길4동,치과의원,2075306821.74,4.53,2108301541,-1.56,6
2025,11560660,신길4동,분식전문점,946009387.59,4.53,866414703,9.19,7
2025,11560660,신길4동,편의점,938478050.37,4.53,911067620,3.01,8
2025,11560660,신길4동,화장품,865557073.35,4.53,661323476,30.88,9
2025,11560660,신길4동,호프-간이주점,837591230.57,4.53,621569374,34.75,10
2025,11560660,신길4동,중식음식점,761674380.02,4.53,659276523,15.53,11
2025,11560660,신길4동,커피-음료,706008368.06,4.53,609566414,15.82,12
2025,11560660,신길4동,일반교습학원,632227728.08,4.53,544403764,16.13,13
2025,11560660,신길4동,한의원,631468370.72,4.53,541072619,16.71,14
2025,11560660,신길4동,미용실,606759758.49,4.53,599909400,1.14,15
2025,11560660,신길4동,자동차수리,222283945.68,4.53,159621507,39.26,16
2025,11560660,신길4동,노래방,187432239.78,4.53,27205807,588.94,17
2025,11560660,신길4동,치킨전문점,131337739.77,4.53,103794450,26.54,18
2025,11560660,신길4동,미곡판매,96717677.91,4.53,73824147,31.01,19
2025,11560670,신길5동,조명용품,21145575510.53,4.53,20968407463,0.84,1
2025,11560670,신길5동,한식음식점,7419746891.40,4.53,6952899768,6.71,2
2025,11560670,신길5동,슈퍼마켓,6022148735.19,4.53,5848013517,2.98,3
2025,11560670,신길5동,자동차수리,5285459216.15,4.53,5072311615,4.20,4
2025,11560670,신길5동,예술학원,4881468261.73,4.53,4756089813,2.64,5
2025,11560670,신길5동,호프-간이주점,1417247744.46,4.53,1250649650,13.32,6
2025,11560670,신길5동,분식전문점,1050667958.02,4.53,444722075,136.25,7
2025,11560670,신길5동,일반교습학원,760022277.45,4.53,548794412,38.49,8
2025,11560670,신길5동,치킨전문점,623530187.23,4.53,408472976,52.65,9
2025,11560670,신길5동,중식음식점,615813593.33,4.53,374579209,64.40,10
2025,11560670,신길5동,노래방,470948130.50,4.53,369830577,27.34,11
2025,11560670,신길5동,커피-음료,409755213.54,4.53,364934262,12.28,12
2025,11560670,신길5동,한의원,351448196.84,4.53,320361140,9.70,13
2025,11560670,신길5동,여관,275953571.83,4.53,186996688,47.57,14
2025,11560670,신길5동,육류판매,241764082.95,4.53,151875435,59.19,15
2025,11560670,신길5동,미용실,169007826.62,4.53,122302542,38.19,16
2025,11560670,신길5동,세탁소,149504115.84,4.53,24347229,514.05,17
2025,11560670,신길5동,피부관리실,100597194.00,4.53,6371425,1478.88,18
2025,11560670,신길5동,당구장,88018680.61,4.53,55532579,58.50,19
2025,11560680,신길6동,한식음식점,32996651898.50,4.53,31972043353,3.20,1
2025,11560680,신길6동,슈퍼마켓,30049486284.14,4.53,30273803722,-0.74,2
2025,11560680,신길6동,의약품,13646500663.24,4.53,12795687702,6.65,3
2025,11560680,신길6동,일반의원,11360481456.67,4.53,11490384282,-1.13,4
2025,11560680,신길6동,호프-간이주점,5748523978.38,4.53,5345906290,7.53,5
2025,11560680,신길6동,편의점,5226222021.63,4.53,5036180934,3.77,6
2025,11560680,신길6동,일반교습학원,5176828393.91,4.53,5008325584,3.36,7
2025,11560680,신길6동,육류판매,3853239490.34,4.53,3550565013,8.52,8
2025,11560680,신길6동,커피-음료,3722416944.47,4.53,3587868151,3.75,9
2025,11560680,신길6동,치과의원,3382493149.27,4.53,3400620204,-0.53,10
2025,11560680,신길6동,청과상,3326862035.93,4.53,3141182701,5.91,11
2025,11560680,신길6동,미용실,2934211292.51,4.53,2735541863,7.26,12
2025,11560680,신길6동,자동차수리,2887660735.47,4.53,2807673343,2.85,13
2025,11560680,신길6동,제과점,1825720336.41,4.53,1807711007,1.00,14
2025,11560680,신길6동,화장품,1749645491.77,4.53,1514763640,15.51,15
2025,11560680,신길6동,골프연습장,1463648849.71,4.53,1320760852,10.82,16
2025,11560680,신길6동,스포츠클럽,1411021716.07,4.53,1400744227,0.73,17
2025,11560680,신길6동,중식음식점,1398738103.26,4.53,1340689218,4.33,18
2025,11560680,신길6동,분식전문점,1397712910.30,4.53,1443564887,-3.18,19
2025,11560680,신길6동,스포츠 강습,1080286753.94,4.53,1051805365,2.71,20
2025,11560680,신길6동,노래방,963099366.08,4.53,852069745,13.03,21
2025,11560680,신길6동,한의원,900144903.66,4.53,883837253,1.85,22
2025,11560680,신길6동,예술학원,759526252.28,4.53,720293758,5.45,23
2025,11560680,신길6동,일반의류,708293101.60,4.53,671321254,5.51,24
2025,11560680,신길6동,자동차미용,596120685.75,4.53,500064124,19.21,25
2025,11560680,신길6동,양식음식점,500821054.02,4.53,472814767,5.92,26
2025,11560680,신길6동,안경,441857070.83,4.53,448029085,-1.38,27
2025,11560680,신길6동,문구,323857716.97,4.53,285686928,13.36,28
2025,11560680,신길6동,치킨전문점,309937857.02,4.53,294484699,5.25,29
2025,11560680,신길6동,미곡판매,304224491.43,4.53,231637929,31.34,30
2025,11560680,신길6동,핸드폰,167589939.09,4.53,148857967,12.58,31
2025,11560680,신길6동,당구장,136934668.68,4.53,107879374,26.93,32
2025,11560680,신길6동,패스트푸드점,90096131.69,4.53,67087452,34.30,33
2025,11560680,신길6동,섬유제품,73206573.44,4.53,35890434,103.97,34
2025,11560680,신길6동,피부관리실,69422438.39,4.53,39426150,76.08,35
2025,11560680,신길6동,컴퓨터및주변장치판매,56332375.19,4.53,46178026,21.99,36
2025,11560680,신길6동,일식음식점,49740112.88,4.53,44661326,11.37,37
2025,11560680,신길6동,반찬가게,28532208.63,4.53,24000000,18.88,38
2025,11560680,신길6동,여관,24579224.74,4.53,15146990,62.27,39
2025,11560680,신길6동,시계및귀금속,24013455.53,4.53,8497298,182.60,40
2025,11560680,신길6동,애완동물,21016643.84,4.53,14844828,41.58,41
2025,11560680,신길6동,화초,10335065.41,4.53,8080808,27.90,42
2025,11560690,신길7동,한식음식점,5015645678.20,4.53,5056053293,-0.80,1
2025,11560690,신길7동,의약품,3933793955.06,4.53,3606336467,9.08,2
2025,11560690,신길7동,일반의원,3861041539.06,4.53,2910226436,32.67,3
2025,11560690,신길7동,호프-간이주점,3660554830.24,4.53,2833354620,29.20,4
2025,11560690,신길7동,패스트푸드점,3630001278.50,4.53,3328010760,9.07,5
2025,11560690,신길7동,스포츠 강습,2480691006.86,4.53,1975227881,25.59,6
2025,11560690,신길7동,일반교습학원,2360187010.11,4.53,1772858503,33.13,7
2025,11560690,신길7동,자전거 및 기타운송장비,2219348662.52,4.53,1768129815,25.52,8
2025,11560690,신길7동,반찬가게,1881374345.49,4.53,1669065680,12.72,9
2025,11560690,신길7동,분식전문점,1492454768.76,4.53,1353968843,10.23,10
2025,11560690,신길7동,커피-음료,1158568347.26,4.53,1067688167,8.51,11
2025,11560690,신길7동,자동차수리,1134261811.42,4.53,1043296820,8.72,12
2025,11560690,신길7동,한의원,1035930201.12,4.53,1011218999,2.44,13
2025,11560690,신길7동,치과의원,815713044.42,4.53,756509475,7.83,14
2025,11560690,신길7동,중식음식점,756393594.71,4.53,729373516,3.70,15
2025,11560690,신길7동,예술학원,751267367.60,4.53,644605195,16.55,16
2025,11560690,신길7동,제과점,692106806.02,4.53,635312135,8.94,17
2025,11560690,신길7동,치킨전문점,674294617.61,4.53,655003673,2.95,18
2025,11560690,신길7동,슈퍼마켓,554728892.88,4.53,475897741,16.56,19
2025,11560690,신길7동,미용실,481685821.88,4.53,425661848,13.16,20
2025,11560690,신길7동,청과상,406699046.83,4.53,360000000,12.97,21
2025,11560690,신길7동,스포츠클럽,398119406.19,4.53,365169528,9.02,22
2025,11560690,신길7동,여관,303923189.89,4.53,297542751,2.14,23
2025,11560690,신길7동,핸드폰,247260527.81,4.53,200234902,23.49,24
2025,11560690,신길7동,자동차미용,228325683.50,4.53,222006956,2.85,25
2025,11560690,신길7동,일반의류,162694341.69,4.53,66859555,143.34,26
2025,11560690,신길7동,화초,157590460.41,4.53,130018583,21.21,27
2025,11560690,신길7동,노래방,123803678.17,4.53,94898824,30.46,28
2025,11560690,신길7동,당구장,109791443.85,4.53,34166443,221.34,29
2025,11560690,신길7동,서적,94482464.88,4.53,4890989,1831.77,30
2025,11560690,신길7동,운동/경기용품,43276734.47,4.53,2405685,1698.94,31
2025,11560700,대림1동,의약품,38790267374.01,4.53,36419186275,6.51,1
2025,11560700,대림1동,한식음식점,14215427361.77,4.53,13488018059,5.39,2
2025,11560700,대림1동,슈퍼마켓,9371000636.85,4.53,9351598857,0.21,3
2025,11560700,대림1동,일반의원,9340161235.47,4.53,8756938832,6.66,4
2025,11560700,대림1동,반찬가게,8785288899.45,4.53,8117397925,8.23,5
2025,11560700,대림1동,편의점,7626711388.95,4.53,7613225929,0.18,6
2025,11560700,대림1동,제과점,4844831001.77,4.53,4647093424,4.26,7
2025,11560700,대림1동,중식음식점,4097035794.72,4.53,3999140719,2.45,8
2025,11560700,대림1동,육류판매,3181469188.78,4.53,3162204486,0.61,9
2025,11560700,대림1동,화장품,3068972055.01,4.53,2333954788,31.49,10
2025,11560700,대림1동,일반의류,2837464639.20,4.53,2636236232,7.63,11
2025,11560700,대림1동,스포츠클럽,2148044849.74,4.53,2175084032,-1.24,12
2025,11560700,대림1동,치과의원,2064898656.41,4.53,1897490782,8.82,13
2025,11560700,대림1동,커피-음료,1622826951.99,4.53,1555185988,4.35,14
2025,11560700,대림1동,자동차수리,1446768280.66,4.53,1403022937,3.12,15
2025,11560700,대림1동,한의원,1417530572.52,4.53,1378329791,2.84,16
2025,11560700,대림1동,미곡판매,1195787024.49,4.53,1001652330,19.38,17
2025,11560700,대림1동,분식전문점,1164293031.66,4.53,1190014953,-2.16,18
2025,11560700,대림1동,수산물판매,1056403185.16,4.53,979966400,7.80,19
2025,11560700,대림1동,미용실,950312758.87,4.53,913495580,4.03,20
2025,11560700,대림1동,호프-간이주점,882072929.74,4.53,893975308,-1.33,21
2025,11560700,대림1동,치킨전문점,878438926.93,4.53,851388684,3.18,22
2025,11560700,대림1동,스포츠 강습,815873804.78,4.53,781663642,4.38,23
2025,11560700,대림1동,청과상,753639443.43,4.53,698896842,7.83,24
2025,11560700,대림1동,시계및귀금속,553341773.77,4.53,556400687,-0.55,25
2025,11560700,대림1동,일반교습학원,515403262.93,4.53,549334081,-6.18,26
2025,11560700,대림1동,노래방,418604370.26,4.53,384174766,8.96,27
2025,11560700,대림1동,패스트푸드점,327909373.24,4.53,334826835,-2.07,28
2025,11560700,대림1동,여관,299798274.63,4.53,320483502,-6.45,29
2025,11560700,대림1동,가구,274442142.77,4.53,163820149,67.53,30
2025,11560700,대림1동,의료기기,164302158.71,4.53,146055270,12.49,31
2025,11560700,대림1동,세탁소,162735694.72,4.53,136575711,19.15,32
2025,11560700,대림1동,인테리어,101688258.06,4.53,89584331,13.51,33
2025,11560700,대림1동,애완동물,87283217.79,4.53,48741503,79.07,34
2025,11560700,대림1동,철물점,83094728.03,4.53,72984136,13.85,35
2025,11560700,대림1동,전자상거래업,78213434.16,4.53,39887077,96.09,36
2025,11560700,대림1동,피부관리실,69211171.78,4.53,50945851,35.85,37
2025,11560700,대림1동,가전제품수리,60527187.79,4.53,43923093,37.80,38
2025,11560700,대림1동,당구장,18262343.27,4.53,12846868,42.15,39
2025,11560700,대림1동,섬유제품,15641144.00,4.53,8347234,87.38,40
2025,11560710,대림2동,중식음식점,36476189294.54,4.53,37965790151,-3.92,1
2025,11560710,대림2동,슈퍼마켓,33743079726.22,4.53,33165761619,1.74,2
2025,11560710,대림2동,의약품,18548058948.46,4.53,18234962927,1.72,3
2025,11560710,대림2동,수산물판매,14668151105.56,4.53,14443154799,1.56,4
2025,11560710,대림2동,일반의류,12886802399.76,4.53,13010382312,-0.95,5
2025,11560710,대림2동,한식음식점,7338120811.63,4.53,7238709012,1.37,6
2025,11560710,대림2동,호프-간이주점,6997139086.95,4.53,6073682011,15.20,7
2025,11560710,대림2동,편의점,5186123880.89,4.53,4993625284,3.85,8
2025,11560710,대림2동,육류판매,4944973571.37,4.53,4589149098,7.75,9
2025,11560710,대림2동,노래방,3288870646.05,4.53,3276948513,0.36,10
2025,11560710,대림2동,일반의원,3178957241.66,4.53,3306909309,-3.87,11
2025,11560710,대림2동,화장품,2793172190.96,4.53,2353227189,18.70,12
2025,11560710,대림2동,청과상,1950737662.76,4.53,1877000521,3.93,13
2025,11560710,대림2동,한의원,1934508266.39,4.53,2129808051,-9.17,14
2025,11560710,대림2동,치과의원,1899736995.28,4.53,1851006212,2.63,15
2025,11560710,대림2동,미용실,1457482877.89,4.53,1432898716,1.72,16
2025,11560710,대림2동,커피-음료,1062717289.64,4.53,1007124076,5.52,17
2025,11560710,대림2동,패스트푸드점,726525734.63,4.53,680252276,6.80,18
2025,11560710,대림2동,일반교습학원,535379316.12,4.53,480344299,11.46,19
2025,11560710,대림2동,자동차수리,510880150.08,4.53,494535731,3.31,20
2025,11560710,대림2동,제과점,507935387.04,4.53,426867895,18.99,21
2025,11560710,대림2동,철물점,372562772.09,4.53,346918281,7.39,22
2025,11560710,대림2동,섬유제품,339411010.20,4.53,286779298,18.35,23
2025,11560710,대림2동,의료기기,322693731.25,4.53,317988952,1.48,24
2025,11560710,대림2동,시계및귀금속,296892368.87,4.53,270383625,9.80,25
2025,11560710,대림2동,PC방,277956910.84,4.53,159178485,74.62,26
2025,11560710,대림2동,반찬가게,271240923.71,4.53,264000000,2.74,27
2025,11560710,대림2동,예술학원,265467657.15,4.53,260337645,1.97,28
2025,11560710,대림2동,부동산중개업,261184712.71,4.53,178730983,46.13,29
2025,11560710,대림2동,화초,260525259.68,4.53,260447580,0.03,30
2025,11560710,대림2동,여관,259754020.62,4.53,270049913,-3.81,31
2025,11560710,대림2동,네일숍,188898970.09,4.53,168920950,11.83,32
2025,11560710,대림2동,분식전문점,139032455.44,4.53,121579288,14.36,33
2025,11560710,대림2동,가구,125948526.12,4.53,130343058,-3.37,34
2025,11560710,대림2동,인테리어,118437616.50,4.53,40998654,188.88,35
2025,11560710,대림2동,문구,106678804.14,4.53,91457609,16.64,36
2025,11560710,대림2동,핸드폰,71310661.58,4.53,67953687,4.94,37
2025,11560710,대림2동,치킨전문점,56992716.30,4.53,57068525,-0.13,38
2025,11560710,대림2동,가방,52058675.99,4.53,39916417,30.42,39
2025,11560710,대림2동,스포츠 강습,38269986.02,4.53,29568648,29.43,40
2025,11560710,대림2동,신발,36971472.12,4.53,30770294,20.15,41
2025,11560710,대림2동,피부관리실,18877729.52,4.53,11182156,68.82,42
